27,0,0,1,0,5,5,0,0.50088,0.237481,0.37584,0,-0.13836
28,0,0,1,0,2,8,0,0.50082,-1.84989,-0.861317,0,-0.988573
29,0,0,1,0,5,5,0,0.5023,2.318778,1.326833,0,0.991945
30,0,0,1,0,3,7,0,0.505319,1.028665,0.773762,0,0.254903
31,0,0,1,0,5,5,0,0.50178,0.840566,0.527633,0,0.312933
32,0,0,1,0,7,3,0,0.5006,1.582919,0.197632,0,1.385286
33,0,0,1,0,6,4,0,0.49752,0.952865,1.689679,0,-0.736815
34,0,0,1,0,3,7,0,0.50288,1.18778,0.333691,0,0.85409
35,0,0,1,0,5,5,0,0.50058,0.9015,-0.262431,0,1.163932
36,0,0,1,0,7,3,0,0.49726,-0.257738,0.421814,0,-0.679553
37,0,0,1,0,5,5,0,0.49958,-1.158457,-0.391702,0,-0.766755
38,0,0,1,0,7,3,0,0.49848,-0.079956,-0.658601,0,0.578645
39,0,0,1,0,5,5,0,0.50118,0.471664,0.521622,0,-0.049958
40,0,0,1,0,6,4,0,0.50048,0.254848,-0.268641,0,0.523489
41,0,0,1,0,3,7,0,0.50062,-1.146369,-0.371603,0,-0.774766
42,0,0,1,0,6,4,0,0.492301,1.175081,0.519253,0,0.655828
43,0,0,1,0,4,6,0,0.49924,-0.409256,-0.002985,0,-0.406271
44,0,0,1,0,5,5,0,0.49866,0.289547,0.914661,0,-0.625115
45,0,0,1,0,5,5,0,0.49876,2.791714,1.594548,0,1.197166
46,0,0,1,0,4,6,0,0.49834,0.449265,0.991374,0,-0.542109
47,0,0,1,0,3,7,0,0.496021,-2.016057,-1.278023,0,-0.738034
48,0,0,1,0,6,4,0,0.5003,-0.351082,-0.720667,0,0.369585
49,0,0,1,0,3,7,0,0.50124,-1.617019,-1.919576,0,0.302557
50,0,0,1,0,5,5,0,0.49942,-0.370328,-0.915641,0,0.545313
51,0,0,1,0,7,3,0,0.50134,-0.563303,0.874531,0,-1.437834
52,0,0,1,0,7,3,0,0.49964,-0.707101,-0.821486,0,0.114385
53,0,0,1,0,5,5,0,0.50302,-2.550728,-0.72161,0,-1.829118
54,0,0,1,0,2,8,0,0.50168,0.095889,0.376858,0,-0.28097
55,0,0,1,0,5,5,0,0.5026,-0.53391,-0.165056,0,-0.368854
56,5,34,0,1,0,0,0,0.49796,0.361896,-0.788628,0,1.150524
57,5,34,1,1,5,5,0,0.50054,1.649641,0.682307,0,0.967334
58,5,34,1,1,6,4,0,0.4998,1.812,0.249809,0,1.562191
59,5,34,1,1,0,0,0,0.49954,0.611361,-0.373235,0,0.984596
60,5,34,0,1,0,0,0,0.49736,-0.329571,-0.655954,0,0.326384
61,5,34,1,1,0,0,0,0.4996,0.274169,-0.442388,0,0.716557
62,5,34,0,1,0,0,0,0.50138,-0.858558,0.182488,0,-1.041047
63,5,34,1,1,0,0,0,0.50074,-0.321187,-0.854288,0,0.533101
64,5,34,1,1,6,4,0,0.49926,1.929361,1.014785,0,0.914576
65,5,34,1,1,4,6,0,0.50166,-0.391375,-0.771488,0,0.380113
66,5,14,0,1,0,0,0,0.49862,0.535553,0.35833,0,0.177223
67,5,14,1,1,6,4,0,0.495761,0.864685,0.772588,0,0.092097
68,5,14,0,1,0,0,0,0.50036,0.4616,0.683139,0,-0.221539
69,5,14,1,1,6,4,0,0.49978,-0.14545,0.660162,0,-0.805612
70,5,14,0,1,0,0,0,0.49842,0.127215,-0.430752,0,0.557967
71,5,14,0,1,0,0,0,0.49796,-1.408608,-1.630655,0,0.222047
72,5,14,0,1,0,0,0,0.49946,-1.068628,-0.993381,0,-0.075247
73,5,14,0,1,0,0,0,0.50062,-0.076173,-0.142951,0,0.066778
74,5,14,0,1,0,0,0,0.50004,-0.558285,-0.094149,0,-0.464135
75,5,14,1,1,0,0,0,0.5008,0.604879,0.630588,0,-0.025708
76,5,49,0,1,0,0,0,0.496181,1.353005,0.876707,0,0.476297
77,5,49,1,1,0,0,0,0.50032,-0.771967,-0.473377,0,-0.29859
78,5,49,0,1,0,0,0,0.49892,0.79231,0.098511,0,0.693798
79,5,49,0,1,0,0,0,0.4998,1.283827,0.421417,0,0.86241
80,5,49,1,1,0,0,0,0.49748,-0.108616,-0.307319,0,0.198703
81,5,49,1,1,0,0,0,0.49816,1.387191,0.184651,0,1.202541
82,5,49,1,1,0,0,0,0.49902,-0.25595,-0.124394,0,-0.131557
83,5,49,1,1,5,5,0,0.50198,0.172837,0.214642,0,-0.041805
84,5,49,1,1,0,0,0,0.50052,1.002034,0.591636,0,0.410398
85,5,49,1,1,0,0,0,0.4978,1.234827,0.674114,0,0.560713
86,5,18,1,1,0,0,0,0.50064,1.230184,0.722613,0,0.507571
87,5,18,1,1,0,0,0,0.4991,-2.503571,-1.938531,0,-0.565041
88,5,18,0,1,0,0,0,0.49912,-0.906631,-0.359993,0,-0.546638
89,5,18,0,1,0,0,0,0.50146,-0.49052,-0.586115,0,0.095595
90,5,18,1,1,8,2,0,0.50214,-1.532049,-0.240279,0,-1.29177
91,5,18,1,1,7,3,0,0.49878,0.554303,1.42607,0,-0.871767
92,5,18,1,1,0,0,0,0.4995,0.378439,0.235732,0,0.142707
93,5,18,0,1,0,0,0,0.496721,0.981771,0.064867,0,0.916904
94,5,18,0,1,0,0,0,0.49844,0.513178,0.259006,0,0.254172
95,5,18,1,1,0,0,0,0.49962,0.872251,0.224587,0,0.647664
96,5,52,1,1,0,0,0,0.50148,1.332404,1.379298,0,-0.046894
97,5,52,0,1,0,0,0,0.49718,0.165944,-0.429232,0,0.595177
98,5,52,0,1,0,0,0,0.5011,-0.281501,-1.050637,0,0.769136
99,5,52,0,1,0,0,0,0.4989,0.455118,-0.697057,0,1.152175
100,5,52,0,1,0,0,0,0.5006,0.179954,0.032192,0,0.147762
101,5,52,0,1,0,0,0,0.50184,0.291731,-0.359059,0,0.65079
102,5,52,0,1,0,0,0,0.50006,0.937067,0.312451,0,0.624616
103,5,52,0,1,0,0,0,0.50176,0.683385,-0.779203,0,1.462588
104,5,52,1,1,0,0,0,0.50138,0.829166,0.584412,0,0.244754
105,5,52,1,1,0,0,0,0.49954,-0.050205,-0.360252,0,0.310046
106,5,40,0,1,0,0,0,0.501,0.598773,0.380409,0,0.218363
107,5,40,1,1,0,0,0,0.49796,-0.557723,-0.938954,0,0.381231
108,5,40,0,1,0,0,0,0.4985,0.626002,0.765844,0,-0.139842
109,5,40,0,1,0,0,0,0.49978,-0.410112,-0.623925,0,0.213812
110,5,40,1,1,0,0,0,0.49926,-0.218586,0.374667,0,-0.593253
111,5,40,0,1,0,0,0,0.50116,0.276978,-0.34895,0,0.625928
112,5,40,1,1,0,0,0,0.50166,0.755257,0.48339,0,0.271867
113,5,40,0,1,0,0,0,0.49942,0.468487,0.180497,0,0.28799
114,5,40,0,1,0,0,0,0.49872,0.109453,0.110728,0,-0.001275
115,5,40,1,1,4,6,0,0.5026,-0.406589,-0.750263,0,0.343674
116,5,17,0,1,0,0,0,0.50124,0.308599,0.096107,0,0.212492
117,5,17,0,1,0,0,0,0.5006,1.625166,0.942308,0,0.682858
118,5,17,1,1,0,0,0,0.4982,-0.201588,-0.770549,0,0.568962
119,5,17,1,1,0,0,0,0.50204,-0.620843,-0.22304,0,-0.397803
120,5,17,1,1,0,0,0,0.49954,0.274768,0.0563,0,0.218468
121,5,17,0,1,0,0,0,0.504019,-0.608719,-1.200999,0,0.59228
122,5,17,0,1,0,0,0,0.50192,0.414322,-0.214742,0,0.629064
123,5,17,0,1,0,0,0,0.49848,0.40832,0.554925,0,-0.146604
124,5,17,1,1,0,0,0,0.50094,0.110886,-0.188433,0,0.299319
125,5,17,0,1,0,0,0,0.505339,-0.911269,-0.447823,0,-0.463446
126,5,6,1,1,0,0,0,0.50166,-0.128557,-0.987784,0,0.859226
127,5,6,0,1,0,0,0,0.49828,0.849181,0.323218,0,0.525962
128,5,6,0,1,0,0,0,0.50256,-0.162655,-0.590989,0,0.428335
129,5,6,1,1,4,6,0,0.503739,0.524318,0.330404,0,0.193914
130,5,6,0,1,0,0,0,0.50106,-1.400204,-1.398739,0,-0.001466
131,5,6,1,1,0,0,0,0.49966,1.195154,-0.109118,0,1.304272
132,5,6,1,1,0,0,0,0.503559,0.024749,0.101873,0,-0.077124
133,5,6,0,1,52,48,0,0.50036,-0.648354,-0.987616,0,0.339263
134,5,6,1,1,0,0,0,0.4991,0.123741,0.207777,0,-0.084035
135,5,6,1,1,5,5,0,0.49938,1.308216,0.780488,0,0.527728
136,5,26,0,1,0,0,0,0.49914,-0.195484,-0.294843,0,0.099359
137,5,26,0,1,0,0,0,0.50068,-1.346485,-0.370142,0,-0.976343
138,5,26,1,1,4,6,0,0.49982,-0.720551,-0.680229,0,-0.040323
139,5,26,1,1,0,0,0,0.4989,0.678654,0.077434,0,0.60122
140,5,26,1,1,0,0,0,0.4989,0.770927,0.64505,0,0.125878
141,5,26,0,1,0,0,0,0.50186,-0.870237,-1.216683,0,0.346447
142,5,26,1,1,0,0,0,0.49802,0.439136,1.327226,0,-0.88809
143,5,26,0,1,0,0,0,0.49906,-0.747663,-0.649332,0,-0.09833
144,5,26,1,1,0,0,0,0.5002,-0.739534,-0.481632,0,-0.257902
145,5,26,0,1,0,0,0,0.50024,0.409474,0.467177,0,-0.057703
146,5,11,0,1,0,0,0,0.50112,0.895235,-0.193815,0,1.08905
147,5,11,0,1,0,0,0,0.50228,-0.575236,-0.547779,0,-0.027457
148,5,11,1,1,0,0,0,0.50122,1.862656,0.815722,0,1.046935
149,5,11,1,1,3,7,0,0.49942,0.00973,-0.018665,0,0.028395
150,5,11,1,1,0,0,0,0.50106,-0.309914,-0.33062,0,0.020706
151,5,11,1,1,0,0,0,0.4994,0.225675,-0.289768,0,0.515443
152,5,11,1,1,0,0,0,0.4997,-0.151249,-0.771004,0,0.619755
153,5,11,1,1,0,0,0,0.49918,-0.145483,-0.218335,0,0.072851
154,5,11,0,1,0,0,0,0.4994,1.940786,0.543325,0,1.39746
155,5,11,0,1,0,0,0,0.49742,0.547866,0.666445,0,-0.118579
156,4,24,1,1,0,0,0,0.49718,0.002808,-0.34823,0,0.351038
157,4,24,1,1,0,0,0,0.49706,0.02344,-0.045934,0,0.069374
158,4,24,1,1,0,0,0,0.5012,0.151295,-0.032323,0,0.183617
159,4,24,1,1,0,0,0,0.50038,-1.128997,-0.712174,0,-0.416823
160,4,24,0,1,50,50,0,0.49868,-1.304662,-0.89455,0,-0.410112
161,4,24,0,1,0,0,0,0.49966,-0.660643,0.204295,0,-0.864938
162,4,24,0,1,0,0,0,0.49776,-0.483939,0.14227,0,-0.626209
163,4,24,0,1,0,0,0,0.50028,-0.552981,-0.887687,0,0.334706
164,4,24,1,1,0,0,0,0.5005,0.753451,0.325202,0,0.428249
165,4,24,1,1,0,0,0,0.50058,-0.05827,0.393549,0,-0.451819
166,4,39,0,1,0,0,0,0.496081,0.638171,-0.114374,0,0.752545
167,4,39,0,1,0,0,0,0.50006,1.057038,0.276916,0,0.780122
168,4,39,1,1,0,0,0,0.50038,0.439847,0.704629,0,-0.264783
169,4,39,1,1,0,0,0,0.4985,-0.286864,0.204843,0,-0.491707
170,4,39,1,1,3,7,0,0.5007,1.226539,1.021685,0,0.204854
171,4,39,0,1,0,0,0,0.5007,0.136277,-0.589592,0,0.725869
172,4,39,1,1,0,0,0,0.49922,0.206956,-0.127458,0,0.334414
173,4,39,0,1,0,0,0,0.49954,-0.426748,-0.236495,0,-0.190253
174,4,39,0,1,0,0,0,0.496441,-0.713187,-0.171026,0,-0.542161
175,4,39,1,1,0,0,0,0.49796,-0.119098,0.006893,0,-0.125991
176,4,22,0,1,0,0,0,0.5014,-0.16916,-0.220559,0,0.0514
177,4,22,1,1,0,0,0,0.504739,1.529993,-0.120456,0,1.650449
178,4,22,1,1,0,0,0,0.505159,-0.276739,-0.931812,0,0.655073
179,4,22,0,1,0,0,0,0.50084,-0.087955,-1.029057,0,0.941103
180,4,22,0,1,0,0,0,0.49926,2.690134,1.220971,0,1.469163
181,4,22,0,1,0,0,0,0.503519,0.654665,-0.277129,0,0.931794
182,4,22,0,1,0,0,0,0.50272,1.527759,0.879163,0,0.648596
183,4,22,0,1,0,0,0,0.49834,1.675572,0.638756,0,1.036816
184,4,22,1,1,0,0,0,0.5029,-0.404912,0.066344,0,-0.471256
185,4,22,0,1,0,0,0,0.49966,0.182241,-0.376038,0,0.558279
186,4,48,1,1,0,0,0,0.50076,1.057608,0.820746,0,0.236862
187,4,48,1,1,0,0,0,0.49962,-0.514564,-0.36725,0,-0.147314
188,4,48,0,1,0,0,0,0.49754,-0.408758,-1.114766,0,0.706008
189,4,48,0,1,0,0,0,0.50206,1.194813,0.81888,0,0.375932
190,4,48,0,1,0,0,0,0.50014,1.789689,1.309927,0,0.479762
191,4,48,0,1,0,0,0,0.495941,-0.398247,-0.741089,0,0.342842
192,4,48,1,1,0,0,0,0.496481,0.55967,-0.071096,0,0.630766
193,4,48,0,1,0,0,0,0.49924,1.26711,0.84811,0,0.419
194,4,48,1,1,0,0,0,0.49756,0.663967,0.2263,0,0.437667
195,4,48,0,1,0,0,0,0.495681,1.444092,1.195811,0,0.248281
196,4,28,1,1,0,0,0,0.503599,-1.672046,-0.724568,0,-0.947477
197,4,28,1,1,0,0,0,0.496061,-1.416891,-0.613979,0,-0.802913
198,4,28,0,1,0,0,0,0.504099,-1.450555,-0.740644,0,-0.709911
199,4,28,1,1,0,0,0,0.50076,-0.566344,0.157685,0,-0.724029
200,4,28,0,1,0,0,0,0.49888,-1.166549,-0.157303,0,-1.009246
201,4,28,1,1,6,4,0,0.49796,-0.415095,0.025441,0,-0.440537
202,4,28,1,1,0,0,0,0.49996,-1.004343,-0.372331,0,-0.632012
203,4,28,1,1,0,0,0,0.49888,0.026158,0.122524,0,-0.096366
204,4,28,1,1,0,0,0,0.50002,-0.204913,-0.04917,0,-0.155742
205,4,28,1,1,0,0,0,0.50128,-1.171487,-0.844491,0,-0.326995
206,4,32,0,1,0,0,0,0.50046,0.763767,-0.005617,0,0.769384
207,4,32,0,1,0,0,0,0.49992,1.237995,0.365564,0,0.872431
208,4,32,1,1,0,0,0,0.498,0.080689,0.025679,0,0.05501
209,4,32,1,1,3,7,0,0.5023,0.828969,-0.165163,0,0.994132
210,4,32,0,1,0,0,0,0.4984,1.294471,0.497517,0,0.796954
211,4,32,0,1,0,0,0,0.503299,1.32041,0.952644,0,0.367766
212,4,32,0,1,0,0,0,0.5005,0.793974,0.321691,0,0.472283
213,4,32,0,1,0,0,0,0.50236,1.265388,0.508293,0,0.757095
214,4,32,0,1,0,0,0,0.50132,-0.915796,-1.523472,0,0.607677
215,4,32,1,1,0,0,0,0.49932,-0.603481,-0.691592,0,0.088111
216,4,19,1,1,0,0,0,0.49778,3.02816,2.846274,0,0.181886
217,4,19,0,1,0,0,0,0.4984,-0.88396,-0.861503,0,-0.022456
218,4,19,1,1,0,0,0,0.503779,0.353481,0.326671,0,0.02681
219,4,19,0,1,0,0,0,0.49764,0.499945,-0.745442,0,1.245387
220,4,19,1,1,0,0,0,0.50034,-0.733089,0.091803,0,-0.824892
221,4,19,1,1,0,0,0,0.49942,-0.008672,-0.761367,0,0.752695
222,4,19,0,1,0,0,0,0.496721,0.843808,0.644943,0,0.198866
223,4,19,0,1,0,0,0,0.49746,-1.0616,-1.03265,0,-0.02895
224,4,19,1,1,0,0,0,0.495661,0.023129,-0.480675,0,0.503804
225,4,19,0,1,0,0,0,0.49738,-0.806852,-1.214961,0,0.408109
226,4,15,0,1,0,0,0,0.49962,0.363615,0.629977,0,-0.266361
227,4,15,1,1,0,0,0,0.49854,0.688069,0.4295,0,0.258569
228,4,15,0,1,0,0,0,0.5013,1.343037,0.237363,0,1.105674
229,4,15,1,1,0,0,0,0.49922,-0.498534,-0.700386,0,0.201851
230,4,15,1,1,0,0,0,0.4979,-0.706282,-0.831757,0,0.125474
231,4,15,1,1,0,0,0,0.49902,-0.670006,-0.972207,0,0.302201
232,4,15,0,1,0,0,0,0.50182,-0.37227,0.06952,0,-0.44179
233,4,15,1,1,0,0,0,0.50104,0.003037,-0.023216,0,0.026253
234,4,15,1,1,7,3,0,0.49908,0.272532,0.71941,0,-0.446878
235,4,15,1,1,0,0,0,0.49958,0.592455,0.880029,0,-0.287574
236,4,38,0,1,0,0,0,0.50302,-0.097882,-0.047236,0,-0.050646
237,4,38,0,1,0,0,0,0.49912,-0.18491,-0.248412,0,0.063502
238,4,38,0,1,0,0,0,0.49812,-0.213886,-0.2055,0,-0.008386
239,4,38,1,1,0,0,0,0.50186,0.682684,0.004765,0,0.677918
240,4,38,0,1,0,0,0,0.503559,1.353545,0.68807,0,0.665476
241,4,38,1,1,0,0,0,0.5014,-0.687875,-0.103764,0,-0.584111
242,4,38,1,1,3,7,0,0.50018,0.149936,0.192246,0,-0.042311
243,4,38,0,1,0,0,0,0.50208,-0.502757,-0.504905,0,0.002148
244,4,38,0,1,0,0,0,0.50164,2.027773,0.989533,0,1.03824
245,4,38,0,1,0,0,0,0.50136,-0.747823,-0.865728,0,0.117905
246,4,36,1,1,5,5,0,0.50022,1.118848,0.360816,0,0.758033
247,4,36,0,1,0,0,0,0.49932,-0.010488,0.768582,0,-0.77907
248,4,36,0,1,0,0,0,0.49944,-0.687751,0.36101,0,-1.048761
249,4,36,1,1,0,0,0,0.50244,-0.021754,0.848836,0,-0.870589
250,4,36,0,1,0,0,0,0.5022,-1.274729,-0.15846,0,-1.11627
251,4,36,0,1,0,0,0,0.4982,0.147742,0.410899,0,-0.263157
252,4,36,0,1,0,0,0,0.49712,0.536024,1.498855,0,-0.962831
253,4,36,1,1,5,5,0,0.50232,-2.107772,-0.578339,0,-1.529434
254,4,36,0,1,0,0,0,0.50106,0.761207,0.721873,0,0.039334
255,4,36,0,1,0,0,0,0.50022,0.215726,0.142782,0,0.072944
256,3,13,1,1,0,0,0,0.5011,-0.213275,0.306267,0,-0.519542
257,3,13,0,1,0,0,0,0.49952,-1.300782,-0.818468,0,-0.482314
258,3,13,0,1,0,0,0,0.503479,0.555961,0.23439,0,0.321571
259,3,13,0,1,0,0,0,0.5019,-0.866126,0.285271,0,-1.151397
260,3,13,1,1,0,0,0,0.49992,-0.210218,-0.111612,0,-0.098606
261,3,13,1,1,0,0,0,0.496241,0.564044,0.748091,0,-0.184048
262,3,13,0,1,0,0,0,0.501,-1.171472,0.249569,0,-1.421042
263,3,13,1,1,0,0,0,0.49932,-0.924058,-0.35313,0,-0.570929
264,3,13,0,1,0,0,0,0.50066,0.344609,-0.324555,0,0.669164
265,3,13,1,1,0,0,0,0.50044,0.469296,0.182982,0,0.286314
266,3,45,1,1,0,0,0,0.50168,-0.786829,-0.322817,0,-0.464013
267,3,45,1,1,0,0,0,0.49934,1.499846,1.26954,0,0.230305
268,3,45,0,1,0,0,0,0.50076,1.844142,1.364013,0,0.48013
269,3,45,0,1,0,0,0,0.5005,-0.824286,-0.831798,0,0.007512
270,3,45,1,1,5,5,0,0.503359,-1.102474,-0.510259,0,-0.592215
271,3,45,0,1,0,0,0,0.4993,1.666251,1.511534,0,0.154717
272,3,45,0,1,0,0,0,0.50016,-0.077858,-0.379542,0,0.301683
273,3,45,1,1,0,0,0,0.50136,0.749027,-0.096036,0,0.845062
274,3,45,0,1,0,0,0,0.50112,0.210706,0.345073,0,-0.134368
275,3,45,1,1,0,0,0,0.49908,0.348028,0.667548,0,-0.319519
276,3,55,1,1,0,0,0,0.495101,0.969282,0.858923,0,0.110359
277,3,55,1,1,5,5,0,0.49832,0.320646,0.750569,0,-0.429923
278,3,55,1,1,0,0,0,0.50034,0.544333,0.775638,0,-0.231304
279,3,55,0,1,0,0,0,0.49918,0.435092,-0.324613,0,0.759705
280,3,55,1,1,6,4,0,0.4973,-1.87276,-0.425776,0,-1.446984
281,3,55,0,1,0,0,0,0.49932,-1.280627,0.050268,0,-1.330895
282,3,55,1,1,0,0,0,0.499,0.439472,0.938849,0,-0.499377
283,3,55,0,1,0,0,0,0.49994,-1.320373,-0.026101,0,-1.294272
284,3,55,0,1,0,0,0,0.49736,-0.51269,0.251731,0,-0.764421
285,3,55,0,1,0,0,0,0.49852,-1.937729,-0.915048,0,-1.022681
286,3,33,1,1,0,0,0,0.50148,-1.30255,-0.015862,0,-1.286689
287,3,33,0,1,0,0,0,0.49702,-1.915334,-0.736864,0,-1.17847
288,3,33,1,1,3,7,0,0.49804,-2.299747,-0.603487,0,-1.69626
289,3,33,0,1,0,0,0,0.49932,-0.336113,0.502229,0,-0.838342
290,3,33,0,1,0,0,0,0.4981,0.326441,1.549434,0,-1.222993
291,3,33,1,1,7,3,0,0.4999,0.235089,1.144349,0,-0.90926
292,3,33,0,1,0,0,0,0.501,-0.185197,0.45059,0,-0.635788
293,3,33,1,1,0,0,0,0.49854,-0.963923,-0.262642,0,-0.70128
294,3,33,0,1,0,0,0,0.50028,0.193153,0.108825,0,0.084328
295,3,33,0,1,0,0,0,0.50062,-1.629345,-0.4514,0,-1.177945
296,3,35,1,1,0,0,0,0.50228,-1.146646,-1.582891,0,0.436245
297,3,35,0,1,0,0,0,0.49904,-0.938135,-1.457106,0,0.518971
298,3,35,0,1,0,0,0,0.50186,1.803436,1.409852,0,0.393584
299,3,35,1,1,0,0,0,0.5001,-0.083273,-0.095631,0,0.012358
300,3,35,1,1,0,0,0,0.5014,0.663196,0.489668,0,0.173527
301,3,35,0,1,0,0,0,0.5003,-0.094974,0.112158,0,-0.207132
302,3,35,0,1,0,0,0,0.5003,1.063189,1.034349,0,0.028841
303,3,35,1,1,0,0,0,0.504179,0.451673,0.845686,0,-0.394013
304,3,35,1,1,0,0,0,0.50164,-0.960298,-0.660981,0,-0.299317
305,3,35,0,1,0,0,0,0.49972,-0.754856,-1.28465,0,0.529794
306,3,27,1,1,0,0,0,0.50208,-0.947114,-0.488971,0,-0.458143
307,3,27,0,1,0,0,0,0.503959,0.41013,0.323218,0,0.086912
308,3,27,0,1,0,0,0,0.50082,0.672813,0.732785,0,-0.059971
309,3,27,0,1,0,0,0,0.5018,-2.83917,-1.847255,0,-0.991915
310,3,27,1,1,0,0,0,0.49938,0.274193,0.664073,0,-0.38988
311,3,27,0,1,0,0,0,0.50164,1.019981,0.884501,0,0.13548
312,3,27,1,1,0,0,0,0.504319,-0.496275,0.097411,0,-0.593686
313,3,27,1,1,4,6,0,0.5029,-0.496198,-0.268897,0,-0.227301
314,3,27,0,1,0,0,0,0.506219,-1.969312,0.081584,0,-2.050895
315,3,27,1,1,0,0,0,0.4992,-0.675197,-0.295833,0,-0.379365
316,3,42,0,1,0,0,0,0.49742,-1.113523,-0.417421,0,-0.696102
317,3,42,1,1,0,0,0,0.4995,0.393921,0.244887,0,0.149034
318,3,42,0,1,0,0,0,0.49912,-1.545622,-0.75115,0,-0.794473
319,3,42,1,1,0,0,0,0.49694,-0.498753,-0.339463,0,-0.15929
320,3,42,0,1,0,0,0,0.50214,-0.148471,-0.614707,0,0.466236
321,3,42,0,1,0,0,0,0.50028,-0.56898,-0.514452,0,-0.054527
322,3,42,1,1,0,0,0,0.496521,-0.555347,-0.251937,0,-0.30341
323,3,42,1,1,0,0,0,0.4993,-0.463121,-0.00619,0,-0.45693
324,3,42,0,1,0,0,0,0.49826,1.59447,0.498845,0,1.095625
325,3,42,0,1,0,0,0,0.49688,0.29851,0.212803,0,0.085707
326,3,23,1,1,5,5,0,0.49902,-0.445868,-0.202989,0,-0.24288
327,3,23,1,1,0,0,0,0.50064,0.528682,-0.273762,0,0.802444
328,3,23,0,1,0,0,0,0.5001,-1.146963,-0.27761,0,-0.869353
329,3,23,0,1,0,0,0,0.50046,-1.340493,-0.331914,0,-1.008579
330,3,23,1,1,0,0,0,0.50124,-0.996873,-0.17032,0,-0.826552
331,3,23,0,1,0,0,0,0.49894,-0.856661,-0.13349,0,-0.72317
332,3,23,1,1,0,0,0,0.49698,-0.588569,-0.309278,0,-0.27929
333,3,23,1,1,2,8,0,0.49928,-1.116612,-0.171801,0,-0.944811
334,3,23,1,1,0,0,0,0.49744,-0.248479,0.886514,0,-1.134993
335,3,23,0,1,0,0,0,0.496481,-1.292437,-0.871581,0,-0.420856
336,3,21,0,1,0,0,0,0.50072,-0.122435,0.849706,0,-0.972142
337,3,21,0,1,0,0,0,0.49948,-0.787923,-1.192883,0,0.40496
338,3,21,0,1,0,0,0,0.49958,0.494915,0.816096,0,-0.32118
339,3,21,0,1,0,0,0,0.50194,-0.595107,0.355964,0,-0.95107
340,3,21,0,1,0,0,0,0.49792,-0.335729,0.293078,0,-0.628807
341,3,21,0,1,0,0,0,0.49698,0.034118,0.201531,0,-0.167413
342,3,21,0,1,0,0,0,0.495541,0.454099,1.034695,0,-0.580596
343,3,21,0,1,0,0,0,0.4982,-0.208854,0.137826,0,-0.346681
344,3,21,1,1,0,0,0,0.49808,-0.454711,0.096712,0,-0.551422
345,3,21,1,1,4,6,0,0.495161,-1.187019,0.391342,0,-1.57836
346,3,9,0,1,0,0,0,0.50174,-1.807238,-0.578071,0,-1.229166
347,3,9,0,1,0,0,0,0.4991,-0.956855,-0.372383,0,-0.584472
348,3,9,1,1,0,0,0,0.50104,-0.814601,0.109528,0,-0.924129
349,3,9,1,1,0,0,0,0.49736,-0.242265,0.504725,0,-0.74699
350,3,9,0,1,0,0,0,0.49908,-1.874047,-1.173323,0,-0.700724
351,3,9,0,1,0,0,0,0.49992,-0.760434,-0.055746,0,-0.704688
352,3,9,1,1,0,0,0,0.49792,-1.756808,-0.637426,0,-1.119382
353,3,9,0,1,0,0,0,0.49738,-0.22286,0.452795,0,-0.675655
354,3,9,1,1,0,0,0,0.50106,-1.880887,-0.191306,0,-1.689581
